,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-12 09:30:00,3,0.881522,-0.0003388036887575893,-0.00017851596075713606,True,-0.00013491447701799209,-0.00011719842469998883,0.0008823898498206161,0.009706971688890323,-0.011470384706804464
