,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-23,0,2.388667,0.0028952472952128105,-0.019451466028894436,True,0.0002846510288648387,-0.0003948118557471946,0.0023802259146050524,0.00674237381188302,-0.05038304813863823
