,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-20 09:30:00,4,3.577802,0.0024669778515760024,-0.0013263243584634807,True,-0.0002584158370357366,-0.0026185827437455052,0.002459640244377686,0.01247786211159572,-0.04655350375346875
