,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-23 09:30:00,0,1.31963,-0.0036801766732212785,-0.0015543094600521704,True,-0.0006903362318756492,-0.00022788272561522467,0.0013132751371654537,0.012837695832241926,-0.018680907459728963
