,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-23,0,6e-06,6.972675625743931e-06,-5.2581766245976185e-05,True,1.180909820609094e-06,-8.075894190803372e-07,6.400611610713971e-06,1.9380036568109452e-05,-0.00013423464208902586
