,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-13 09:30:00,4,1.169966,0.0008995982817799229,0.003289393596696838,True,-0.00010863526963294124,-0.0006613466391981006,0.0009738462632898221,0.0110074689209861,-0.012364841397969631
