,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-12,3,2.9e-05,0.0006283819370343037,0.0006449111740032223,True,-2.9683709268036653e-06,1.1415006503042133e-05,2.6952016096107705e-05,0.0010368254061747671,0.0005516891164448282
