,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-19,3,3.605851,0.0016742779987391266,0.003613463935593157,True,-0.00024199373065624807,3.790529555325419e-05,0.0036415293780459805,0.04753924824546445,-0.03985745682763908
