,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-13,4,1.587166,0.0006159571026050551,-0.00823731888495667,True,-0.0006309382852534049,-5.271475920674361e-05,0.0016006460475218034,0.010654145130064505,-0.02776136001045877
