,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-11,2,2.873621,0.0073731541558874425,-0.004240778396433342,True,0.003704366730011255,0.0010916278058745997,0.002692953109505251,0.03462442575287726,-0.030006448875248757
