,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-11,2,9e-06,1.6745492668302614e-05,-2.3833975610077226e-05,True,1.1658407039130062e-05,4.00094172710741e-06,8.05465161257875e-06,9.682749410351226e-05,-9.648414459837775e-05
