,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-18,2,5e-06,8.483473922147108e-06,-0.00011428426634636186,True,7.132246657198243e-06,2.165616024973179e-06,4.176592609978975e-06,-5.1171458876775094e-05,-0.0001514096815162705
