,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-18 09:30:00,2,0.850486,-0.00011903716667008558,-0.01925091640128722,True,0.0002996660808308674,-0.00026485852500039584,0.0008190420583377483,-0.011011562851236611,-0.03066857225134257
