,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-18,2,2.6e-05,0.001159901359062358,0.001649340564266548,True,-4.2200484535807984e-05,2.2515624951799273e-06,2.5951989294062312e-05,0.0019742738107663754,0.0015071380034732541
