,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-17,1,6e-06,-9.549422203788665e-06,6.873862098319858e-05,True,-9.803206091325635e-06,-4.769643259357892e-06,4.097225649826947e-06,8.928746922497458e-05,-9.045946370872126e-06
