,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-17,1,4.9e-05,0.0006850083295355276,0.0008234944465965661,True,-1.626438561157757e-05,1.6121086525626576e-05,4.6682921718015034e-05,0.001480416026366506,0.0006401234354422349
