,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-11,2,3.1e-05,0.000700113404300253,0.0008168350575310178,True,-9.108108762836319e-06,1.7346153836134867e-05,2.6317869558793926e-05,0.0012367264152533543,0.0007630047631950639
