,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-16 09:30:00,0,0.983817,0.0007637382104816364,0.005241113606903656,True,0.0002328619972811905,9.758391193559979e-05,0.0009893251740067841,0.017698519166598668,-0.006045285009564153
