,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-13,4,4e-06,1.7728335157783562e-07,-2.9533893481781694e-05,True,-2.1569664041976684e-07,4.791572653006613e-07,4.1932860361254235e-06,2.3660482543527353e-05,-7.69783823234828e-05
