,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-16,0,1.922005,0.008355891224884527,0.00287431682293996,True,0.001782402916764905,-0.00020315709397176034,0.0019310435762434615,0.02482789717403093,-0.021517148655812144
