,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-19,3,9e-06,3.556839933275047e-06,4.8482086847282766e-06,True,1.1568383103065905e-07,8.043366839978518e-07,8.632555001052245e-06,0.00011326488880134233,-9.391643122391155e-05
