,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,GOOG,SVR_Linear_Garch,2023-10-17 09:30:00,1,1.342923,-0.003574200789900004,0.000699858963881379,True,-0.001172621898692945,-0.0005984017642798672,0.0012168034077699528,0.011711089271441608,-0.017492192515037253
