,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-20,4,8e-06,-1.52253981808442e-05,8.969927064249888e-06,True,-3.6692342564720694e-06,-3.70767249881469e-06,7.099169197848047e-06,7.191392244553833e-05,-9.846613830281483e-05
