,symbol,Model,Date,dayofweek,RMSE,Last_Prediction,Inv_Ma,Errors_ND,Last_Error,Error_Mean,Error_Std,Upper_Bound,Lower_Bound
0,AMD,SVR_Linear_Garch,2023-10-20,4,3.5e-05,0.0011796707984645914,0.001337041164020547,True,-1.6017179467624666e-05,6.6035694205542325e-06,3.4737216895212846e-05,0.0017935091832864266,0.0011682392791725952
