,date,means,std
0,2018-10-29,-0.00019656492073882048,0.0019349791201604774
1,2018-10-30,-9.592696900708612e-06,0.003096521558083671
2,2018-10-31,0.00011527877916532883,0.0019235867946359399
3,2018-11-01,0.00010637048883210998,0.0014543152606432107
4,2018-11-02,-4.2434778290258747e-07,0.0013314798638433807
5,2018-11-05,-5.785622979105208e-05,0.0012072905562342366
6,2018-11-06,2.427063490148015e-05,0.0011058648642000616
7,2018-11-07,0.0001709302697648389,0.0012007661063153602
8,2018-11-08,-2.516856703840764e-07,0.0011951541103646334
9,2018-11-09,-6.296428755014869e-05,0.0010227867125042521
10,2018-11-12,-0.00011439537410628502,0.0012942329005298748
11,2018-11-13,-7.114726369725891e-06,0.0015967808450737973
12,2018-11-14,-4.820715622104691e-05,0.0016938252504610264
13,2018-11-15,3.337913309433898e-05,0.0018964329703773345
14,2018-11-16,-4.0787013910512554e-05,0.0016451215054988956
15,2018-11-19,-0.00013249565259429178,0.0014972329861830942
16,2018-11-20,-2.3024144296035944e-05,0.0035194248422537894
17,2018-11-21,3.6302822319035916e-05,0.001881730668861122
18,2018-11-23,-2.293246040993425e-05,0.0007938549545913894
19,2018-11-26,0.00013310278412592499,0.0015753485136797783
20,2018-11-27,1.6340833747756302e-06,0.0011229504874278428
21,2018-11-28,0.00015133193340776665,0.001426128526280813
22,2018-11-29,-5.412221754653602e-06,0.0010412727297886423
23,2018-11-30,3.012768417224168e-05,0.0007591879914717335
24,2018-12-03,0.00012082030287043861,0.002406554779352192
25,2018-12-04,-0.00015700657541647633,0.001347659875619734
26,2018-12-06,5.332059806420432e-05,0.0023647589544422134
27,2018-12-07,-0.0001073186595682631,0.0013475685547768806
28,2018-12-10,1.9350924796263487e-05,0.0018022488211674509
29,2018-12-11,4.479332075555961e-06,0.0016349559550340495
30,2018-12-12,3.232166926533885e-05,0.0012129392638199105
31,2018-12-13,-8.260327063851107e-06,0.0011266820832038348
32,2018-12-14,-0.00010332407925687701,0.0011770759339330696
33,2018-12-17,-0.00011352148811218118,0.0016862001073319373
34,2018-12-18,4.922962463945322e-05,0.0013207961917591304
35,2018-12-19,-9.193688953113715e-05,0.0023734080527137683
36,2018-12-20,-5.685895234572775e-05,0.002068603691670347
37,2018-12-21,-0.0001496122395942313,0.001975213234630565
38,2018-12-24,-5.970933516071218e-05,0.00224714156654639
39,2018-12-26,0.000234189357231382,0.0024172102514694004
40,2018-12-27,-1.0737325209886599e-05,0.001866809961228739
41,2018-12-28,2.627131807868446e-05,0.0013363479815870583
42,2018-12-31,4.593665669081734e-05,0.0015056815979435016
43,2019-01-02,6.119251314631596e-05,0.0018839462712114444
