,date,means,std
0,2018-10-29,-1.878058665470983e-05,0.0009690062054104671
1,2018-10-30,1.6847570932447644e-05,0.001019812824882664
2,2018-10-31,7.052517787242863e-05,0.0011278679343263837
3,2018-11-01,2.7200624546041898e-05,0.0008034147007305228
4,2018-11-02,7.800291386827336e-06,0.0009343149106054407
5,2018-11-05,1.574563836719827e-05,0.0005731410368362065
6,2018-11-06,1.2053435121518628e-05,0.0006353068718814999
7,2018-11-07,3.196933647136027e-05,0.0008134480492190531
8,2018-11-08,3.1502868701969216e-05,0.000706402814180903
9,2018-11-09,-3.373488057765698e-05,0.0006562730405561896
10,2018-11-12,-6.89915866711736e-05,0.0007567164793488452
11,2018-11-13,1.2716966498754827e-06,0.0008352269821435051
12,2018-11-14,-4.981051465605375e-05,0.0010579311325578217
13,2018-11-15,6.480454835915081e-05,0.0011104439896568704
14,2018-11-16,-1.3439243115394647e-05,0.0008706296995962598
15,2018-11-19,-6.116587234858606e-07,0.0007911640003960482
16,2018-11-20,-3.279087106844825e-05,0.001175545322181506
17,2018-11-21,-1.0991439087820916e-05,0.0007317330103972276
18,2018-11-23,-2.799102947388096e-05,0.000862949466316309
19,2018-11-26,5.4802235733884685e-05,0.0006987705046997883
20,2018-11-27,1.7863091057519812e-05,0.0006938493297900776
21,2018-11-28,6.416201294476768e-05,0.0007215017377538791
22,2018-11-29,-3.5954170519526784e-05,0.0008540013069079491
23,2018-11-30,3.170709318337703e-05,0.0005838711640738427
24,2018-12-03,1.5475670612313985e-05,0.0012684800640181296
25,2018-12-04,-0.00014247191438683057,0.0011371717912809982
26,2018-12-06,-6.526234906249282e-05,0.0020342068165525185
27,2018-12-07,-8.555340399650388e-05,0.0011826004459869358
28,2018-12-10,-6.821408005747261e-05,0.0015994812550661317
29,2018-12-11,-1.6673136378200644e-05,0.0014195604871938838
30,2018-12-12,-4.419128783937151e-06,0.0012700937130263536
31,2018-12-13,-1.421730950355578e-05,0.0009590512972666943
32,2018-12-14,1.0568105758813438e-05,0.0010964057576401773
33,2018-12-17,5.964246607682321e-08,0.0010811587550177428
34,2018-12-18,5.695196374346099e-07,0.0010689412148666075
35,2018-12-19,-3.136929637538709e-05,0.0016177204165649902
36,2018-12-20,-6.205664671324318e-06,0.001570694738866965
37,2018-12-21,-8.032676660581694e-05,0.0012128739441629457
38,2018-12-24,-6.798526673639788e-05,0.0014245778582564113
39,2018-12-26,0.00015300666490101805,0.0012681266726688436
40,2018-12-27,2.5749990986877956e-05,0.0016820142246146354
41,2018-12-28,5.91932498741095e-06,0.0011504861581156157
42,2018-12-31,2.8802728295274924e-05,0.001084556821211299
43,2019-01-02,3.22831845346158e-05,0.0016002861035702366
44,2019-01-03,-4.183641505126498e-05,0.0011093612045371644
45,2019-01-04,0.00010446418655369191,0.0015100558285556349
46,2019-01-07,-1.6484643561370197e-06,0.0008469980142084014
47,2019-01-08,-3.6176828188149103e-06,0.0008957604186188774
48,2019-01-09,2.53657300580554e-05,0.000849320360672858
49,2019-01-10,-3.7261908444922733e-06,0.0007195241979461867
50,2019-01-11,2.9008650941785023e-05,0.0007203957782110343
51,2019-01-14,3.5689725952817984e-05,0.0009411721138031415
52,2019-01-15,1.7724587723060166e-05,0.0007513107745122449
53,2019-01-16,0.00018055931525478666,0.003174120977106485
54,2019-01-17,5.006946931766863e-05,0.0008052959285228408
55,2019-01-18,2.6642381063173834e-05,0.0006994632522853531
56,2019-01-22,-1.6353263587662684e-05,0.0008178033048428461
57,2019-01-23,-1.5583084019125045e-05,0.0008090906154329387
58,2019-01-24,1.4355060334058778e-05,0.0006458091236834946
59,2019-01-25,4.307198693630344e-05,0.0006730860048366835
60,2019-01-28,5.481025051546865e-06,0.0007532308445929072
61,2019-01-29,-2.1593014507857706e-05,0.0005161387099024868
62,2019-01-30,-2.6075222955704026e-05,0.0006954111716269934
63,2019-01-31,-5.5640050013024656e-05,0.0010171858998565004
64,2019-02-01,-6.97286066528552e-06,0.0007044071777180071
65,2019-02-04,4.670528201460588e-05,0.0005140596056639682
66,2019-02-05,-1.0537461429388108e-05,0.0005205302988232469
67,2019-02-06,-2.4783721284607795e-06,0.0006279951098385631
68,2019-02-07,-4.558590115299501e-05,0.0008039381999761434
69,2019-02-08,5.717230790202231e-06,0.0007402003272828722
70,2019-02-11,9.162807003787513e-06,0.0004804582567247421
71,2019-02-12,2.6322073800961144e-05,0.0007270783078881282
72,2019-02-13,6.065001064811844e-07,0.0005659757900248562
73,2019-02-14,-2.6105132548512417e-05,0.0008946266462672406
74,2019-02-15,6.454073935897684e-05,0.0008041573925401618
75,2019-02-19,3.7121263407147504e-06,0.0006184330041986554
76,2019-02-20,2.4616054366870014e-05,0.00045627932394556165
77,2019-02-21,-1.2125532335359113e-05,0.0004501281050752435
78,2019-02-22,-1.923577897128815e-05,0.0004384631663306284
79,2019-02-25,1.7706819987513633e-05,0.0005031288951462427
80,2019-02-26,2.005529927301813e-06,0.0007134683712854484
81,2019-02-27,2.1921275006289024e-05,0.0005075047702665703
82,2019-02-28,-4.0101735646132424e-05,0.0005299481370481292
83,2019-03-01,2.044061018518983e-05,0.0006952589480282947
84,2019-03-04,-2.3515625704941514e-05,0.0006546864271989074
85,2019-03-05,4.567500352818835e-06,0.0005602683916119624
86,2019-03-06,-2.197073451822817e-05,0.0005667459820339309
87,2019-03-07,-2.5651497299466657e-05,0.0007246589693058819
88,2019-03-08,9.566525165106472e-06,0.0010931670917179775
89,2019-03-11,2.509217375715152e-05,0.0005564778086834692
90,2019-03-12,2.7548892517841833e-06,0.0004417834523707704
91,2019-03-13,3.0053104928823004e-05,0.0004998878806042975
92,2019-03-14,1.406475665383963e-05,0.0004497009868428028
93,2019-03-15,-1.4720899865046421e-05,0.00048660035313534037
94,2019-03-18,4.611135818245089e-05,0.0005064484857238469
95,2019-03-19,-1.359085241857426e-05,0.0006397074592375393
96,2019-03-20,-9.086437654871546e-05,0.0007920830347271698
97,2019-03-21,-3.8763042727343996e-05,0.0008876285933346516
98,2019-03-22,-0.0001088947448823906,0.0012171627927787122
99,2019-03-25,-1.4838124685223049e-05,0.0008913862380496002
100,2019-03-26,3.461644505477744e-05,0.0009679842840342644
101,2019-03-27,-1.767597815752242e-05,0.0007640527601878235
102,2019-03-28,3.0564211531299286e-05,0.0008691856425351292
103,2019-03-29,2.268114960793188e-05,0.000736875440985096
104,2019-04-01,8.822180862195925e-05,0.0009888623209157509
105,2019-04-02,2.8871305751055284e-05,0.0007510377522769869
106,2019-04-03,-1.3361322947887023e-06,0.0009416784696271203
107,2019-04-04,2.8465748059010277e-05,0.0005864622875470646
108,2019-04-05,-6.54432399249543e-06,0.0006869942816616474
109,2019-04-08,9.598875496161262e-06,0.0006046463962305533
110,2019-04-09,-2.6224251944714018e-05,0.0007269686326231545
111,2019-04-10,1.6982581378207808e-05,0.0005913886583970927
112,2019-04-11,-6.634818062212987e-07,0.0006622001884268282
113,2019-04-12,9.612871195230626e-05,0.0013419346061315895
114,2019-04-15,-2.7991978155031833e-05,0.0006460621878219859
115,2019-04-16,3.217316708060911e-06,0.0010454608337101667
116,2019-04-17,1.3493804366313276e-05,0.0007972048563842149
117,2019-04-18,-1.104042932831165e-06,0.0005961783922717284
118,2019-04-22,4.387047372734044e-06,0.00048736171917109573
119,2019-04-23,1.8265435349996352e-06,0.0004927769294539657
