,date,means,std
0,2018-10-29,-0.00011058454453796172,0.0013633167857711528
1,2018-10-30,-8.184363635675292e-06,0.0018008042753486634
2,2018-10-31,0.00010395023288391344,0.0016942142346098859
3,2018-11-01,2.5995845797347955e-05,0.0010399543753356083
4,2018-11-02,-4.593587239634355e-05,0.0011157750490340978
5,2018-11-05,1.6918247195690657e-05,0.000883398096937344
6,2018-11-06,1.9741604309018956e-05,0.0007608669027921749
7,2018-11-07,0.00010612026276233074,0.0012815507602587017
8,2018-11-08,2.4044433721116065e-05,0.0008056314536202889
9,2018-11-09,-6.570899141329649e-05,0.0009989708871728697
10,2018-11-12,-8.970175113835715e-05,0.00100508104894569
11,2018-11-13,9.445877121854746e-07,0.001131842260474475
12,2018-11-14,9.400722550857716e-06,0.0013044397114653846
13,2018-11-15,8.106448390494217e-05,0.0010951435146264394
14,2018-11-16,-5.002023932234762e-05,0.0012033343102955101
15,2018-11-19,-0.00015110700375125122,0.0011964098338705582
16,2018-11-20,-7.258324119950718e-05,0.0033243714101955893
17,2018-11-21,4.5689935038752876e-05,0.001345768667059417
18,2018-11-23,-3.778131793050504e-05,0.0009141583039786063
19,2018-11-26,9.456784562031724e-05,0.0010854401812443602
20,2018-11-27,3.532536152512789e-05,0.0008561286387944915
21,2018-11-28,0.00012325541389620877,0.000986284529954718
22,2018-11-29,-5.169510785666081e-05,0.0009125187113969036
23,2018-11-30,4.706131378170977e-05,0.0008025198022755418
24,2018-12-03,6.519331277855667e-05,0.0015310899896707787
25,2018-12-04,-0.00011227254992149769,0.0011210032707829585
26,2018-12-06,5.157571869333538e-05,0.0021819895769874553
27,2018-12-07,-9.280717669930617e-05,0.0013452336627734459
28,2018-12-10,6.820873801271808e-05,0.0013585559617907076
29,2018-12-11,1.832582434964222e-05,0.0013278355469743862
30,2018-12-12,3.0199586800915117e-05,0.001176356077214912
31,2018-12-13,3.124827764989368e-05,0.001103640889797648
32,2018-12-14,-4.710727442696272e-05,0.0012485108895349839
33,2018-12-17,-5.3325088405085995e-05,0.0011413415098859285
34,2018-12-18,4.1675357843125564e-05,0.0010607398287611697
35,2018-12-19,-4.455552916968765e-05,0.0016955187632082082
36,2018-12-20,-4.422284413090374e-05,0.0016555993463088089
37,2018-12-21,-0.00013801692388346786,0.0015476586527357699
38,2018-12-24,-3.4751931302218144e-05,0.0013682711086474804
39,2018-12-26,0.0001849913885935439,0.0014658564861011415
40,2018-12-27,4.967338861542268e-05,0.0017325198842110846
41,2018-12-28,-3.26766540905719e-05,0.001400055773275753
42,2018-12-31,2.8171724677224084e-05,0.0011002651897914647
43,2019-01-02,4.953255857718635e-05,0.0015731430936720466
44,2019-01-03,-0.00011149221656668606,0.0013618009122282509
45,2019-01-04,0.00012838118048139684,0.0014501745729033227
46,2019-01-07,1.999931273127631e-05,0.0009554167562433521
47,2019-01-08,5.265430998791558e-05,0.0011658975174577851
48,2019-01-09,2.4762610238432344e-05,0.0007857323706224108
