,date,means,std
0,2018-10-29,-0.00016082792558182667,0.0015177949827479206
1,2018-10-30,4.0365415210260065e-05,0.0020135672191112183
2,2018-10-31,9.73444442448113e-05,0.0017250750450154826
3,2018-11-01,-1.4631089989855473e-05,0.0010389631858197257
4,2018-11-02,-2.89471082397291e-05,0.0011037839438936049
5,2018-11-05,-3.963550697459885e-05,0.0009833845879090417
6,2018-11-06,3.578825686775149e-05,0.0008105341899742281
7,2018-11-07,9.10061518155123e-05,0.00105323767136469
8,2018-11-08,-2.552911365579764e-05,0.0008595350256538696
9,2018-11-09,-4.062320399853759e-05,0.0009357520317284948
10,2018-11-12,-6.491839085195306e-05,0.0010814683734704086
11,2018-11-13,-8.699410700927756e-06,0.0012988444715648201
12,2018-11-14,2.30465827144795e-05,0.0012457089256334227
13,2018-11-15,5.150580216553005e-05,0.001215799067049508
14,2018-11-16,-8.024744888765088e-06,0.0011568843661059452
15,2018-11-19,-0.00010228012344812998,0.0010104648002716159
16,2018-11-20,1.6150343480064364e-05,0.0016849513867985342
17,2018-11-21,3.012671913266112e-05,0.00107255401051175
18,2018-11-23,-3.389299686179471e-05,0.0006895660666347667
19,2018-11-26,6.339409202510585e-05,0.0010137316001699753
20,2018-11-27,-1.2331635716353268e-05,0.0008842363346890348
21,2018-11-28,0.00010198553399620977,0.0009830985166758169
22,2018-11-29,5.261392832774067e-06,0.0009344705535948975
23,2018-11-30,1.7222805195846385e-05,0.0006709857488357676
24,2018-12-03,2.7045756357480803e-05,0.0014175266181150076
25,2018-12-04,-0.00013163018861089208,0.0011439150791944111
26,2018-12-06,4.6751469909755415e-05,0.0015946984005068344
27,2018-12-07,-7.915501909999201e-05,0.0011956018157930448
28,2018-12-10,7.557379915488798e-06,0.001265518817419062
29,2018-12-11,2.9294013308843103e-05,0.001246084990665134
30,2018-12-12,3.061806998283807e-05,0.0010490840452049605
31,2018-12-13,-2.431885034830274e-06,0.0009354066042448668
32,2018-12-14,-4.9743522253027135e-05,0.0011477922207599471
33,2018-12-17,-5.948610317767718e-05,0.0010483992575372077
34,2018-12-18,2.7288318606089357e-05,0.0010242931065714525
35,2018-12-19,-1.2257076332759749e-05,0.001762840371293723
36,2018-12-20,-3.277384551151651e-05,0.0017291765147818344
37,2018-12-21,-7.602975291587864e-05,0.0015425205718038201
38,2018-12-24,-7.984347309785517e-06,0.0012021230537424806
39,2018-12-26,0.00016170030099251875,0.001625276191486845
40,2018-12-27,1.3002896885683672e-05,0.0017273951762714723
41,2018-12-28,-1.47045445247334e-05,0.0012445182213862563
42,2018-12-31,-7.801292192082097e-08,0.0010914771643927802
43,2019-01-02,2.1869331685238123e-05,0.0013731039412316947
44,2019-01-03,-7.568834308092002e-05,0.0012839171482475445
45,2019-01-04,0.00013738341598650217,0.0013051118375208475
46,2019-01-07,-5.2849819513434495e-06,0.0007826720147409265
47,2019-01-08,1.994761392640725e-05,0.0009357162527542215
48,2019-01-09,-5.206686294489522e-06,0.0007629132596752282
49,2019-01-10,-1.1985668660922887e-05,0.0008828780872799234
50,2019-01-11,-2.8999916808963137e-05,0.0006496019287844413
51,2019-01-14,-3.134352309056761e-05,0.0008505634872174009
52,2019-01-15,8.036707166011562e-05,0.0006571427846027016
53,2019-01-16,8.911262520119316e-06,0.0006258181451785566
54,2019-01-17,2.6093104791446566e-05,0.0007239659795098822
55,2019-01-18,1.6722305214971464e-05,0.0006478452541422096
56,2019-01-22,-6.457430927980368e-05,0.0009894964489825346
57,2019-01-23,1.1372047314994396e-05,0.0008680614999871536
58,2019-01-24,-2.985210834102378e-06,0.0006641391055681485
59,2019-01-25,3.96259693962943e-05,0.0006351566611780793
60,2019-01-28,-4.889408144846621e-05,0.0008192486291130377
61,2019-01-29,-2.4188233104126892e-05,0.0006014227684546424
62,2019-01-30,7.125320244646391e-05,0.0008243551016719209
63,2019-01-31,6.367164237098412e-05,0.0010027249792825329
64,2019-02-01,-1.315820331461236e-05,0.0007342177511251992
65,2019-02-04,5.0647150222723914e-05,0.0005363212625646037
66,2019-02-05,3.0924117607503526e-05,0.0008733539703821308
67,2019-02-06,-6.997116680237684e-05,0.0005891814188127352
68,2019-02-07,-3.774169472649499e-05,0.0009992443973686326
69,2019-02-08,-8.435327390390085e-06,0.0007407272324229506
70,2019-02-11,-3.6092030461115933e-07,0.0006067269826600197
71,2019-02-12,6.0832669903593647e-05,0.0007411492152438928
72,2019-02-13,-5.812927094950887e-07,0.0005423918952289951
73,2019-02-14,2.790251017628457e-06,0.0007106241225738893
74,2019-02-15,-1.863217840104281e-05,0.0006137155824039238
75,2019-02-19,1.2084425921779946e-05,0.00037226426295813874
76,2019-02-20,-1.0272469384381455e-05,0.0006132891205750129
77,2019-02-21,-4.056590850478816e-05,0.0006333785735392775
78,2019-02-22,3.294429642406047e-05,0.0005080452576397192
79,2019-02-25,-4.305709158352091e-06,0.0005518229242308653
80,2019-02-26,1.3529143072500137e-05,0.0005145859333542018
81,2019-02-27,4.077265013033097e-06,0.0006236197953604541
82,2019-02-28,1.0602298638123985e-05,0.0005286810027782272
83,2019-03-01,4.796098404945778e-05,0.0006046994236731999
84,2019-03-04,1.569012960128299e-05,0.0007273629936435256
